Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
2011,India,Irrawaddy,1.2231759411331187,-0.4341985822107484,0.954635588517157,-0.08691629048591616,0.3205811633243131,-0.35307400820867946,-0.24524238346971813,1.1998557328261326,0.1464631756085341,1.0800304310303352,0.8889134015623185,1.1226219670377864,0.369976246,1.1283353595389958,0.08375523334789228,-0.10109688923092189,0.19916751408521358,-0.972934051,0.697550553,0.270542931,-1.324901309,1.258097212,0.831462096,0.17487563326874914,0.346996328,0.006506479,0.442490971,0.581414936,0.23841498644019696,-0.566918853,1.0145399222074525,0.938357911,0.9947949364060878,-0.19360412577035943,0.25239576330947605,1.85379472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,India,Irrawaddy,1.2212953146051706,-0.4341985822107484,0.9657645761767061,-0.17323806137663147,0.3567135775852433,-0.3255888928770246,-0.11165634471570249,1.200836836008031,0.19124151772293627,1.069136396933742,0.895956463683088,1.124001663982592,0.208603698,1.128930364161518,0.052923193173341244,-0.1131057337242025,0.19916751408521358,-0.917554276,0.589644916,0.450757751,-1.28015116,1.117578733,0.55632913,0.211313061970998,0.372740042,-0.806339038,0.459783689,0.600272267,0.19730815038815028,-0.517181784,1.0327853139781893,0.976588367,0.9439977800260825,-0.19360412577035943,0.2594878112703669,1.802858434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,India,Irrawaddy,1.2249977065090947,-0.4341985822107484,0.9685500539815848,-0.12231820117639765,0.38056049992068575,-0.3187222065290378,-0.0664844298647167,1.2037204908254424,0.2315120019320753,1.070012151765233,0.9027459077288,1.1253228234764223,0.212429054,1.1294781913910936,0.023335129071086848,-0.12702684346356224,0.19916751408521358,-0.865385931,0.540843436,0.468684698,-1.284955633,0.628738212,0.554376183,0.25312135084917364,0.385611734,-1.031682303,0.469150574,0.605859608,0.15617230332012028,-0.437391293,1.0509404834869491,1.004323878,0.9101977720774145,-0.19360412577035943,0.26583887605795065,1.849450423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,India,Irrawaddy,1.2330018286695663,-0.4341985822107484,0.9685500539815848,-0.18200595068140038,0.43358461562261574,-0.2813850535930066,-0.04973115765993644,1.219330150787163,-0.06027127357591846,1.0854313043674566,0.9091336539597205,1.1265579403529407,0.216566298,1.129958253528076,-0.021930635760253312,-0.1605736804786647,0.19916751408521358,-0.80915403,0.487069687,0.491372238,-1.200584511,0.656390669,0.45351001,0.29287539358010245,0.434953698,-1.949151672,0.501574267,0.620526433,0.11288435665478568,-0.13054385,1.069005986579816,0.966288681,0.8024709127967152,-0.19360412577035943,0.2606190775809578,1.822143518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,India,Irrawaddy,1.2323780134283364,-0.4341985822107484,0.9749399206709081,-0.2299173866222399,0.45033065196936334,-0.2686290807566184,-0.05033579219062429,1.2239654212690556,-0.26181688669830816,1.0869941174897344,0.9151408371870514,1.1277125225876627,0.28526505,1.1303738414852025,-0.06595281447542024,-0.19274331291451283,0.19916751408521358,-0.750151789,0.433996557,0.505552378,-1.041931072,0.413217601,0.92006254,0.3367111462854153,0.370594577,-1.031682303,0.465547781,0.615637455,0.06970788861684492,-0.073306097,1.0869823405461905,0.963787937,0.9057083696570457,-0.19360412577035943,0.2545273094565349,1.842651039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,India,Irrawaddy,1.2425859920010978,-0.4341985822107484,0.9972562182804219,-0.25007558106844335,0.45236241894779544,-0.2640919590816987,-0.06306434409056859,1.2370989834718724,-0.25666326170025966,1.1069066503569387,0.921108943305065,1.1288529495448971,0.440735533,1.1307713557191048,-0.07708340658550063,-0.17824992384167646,0.19916751408521358,-0.694637495,0.381710028,0.525649509,-0.918455101,0.193449583,0.891274076,0.38353192697897404,0.39061738,0.207705867,0.498692055,0.65614568,0.02455312114714631,-0.080806648,1.1048698059377957,0.987570992,0.8679058146956767,-0.19360412577035943,0.2502608268380445,1.86106766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,India,Irrawaddy,1.2563787359752934,-0.4341985822107484,1.0030159613775422,-0.2606020171001899,0.4535408812243698,-0.23940884526869372,-0.024237414909845663,1.2569475980269438,-0.47506298498559824,1.1309327023953497,0.9268988724617269,1.1299530023613371,0.515946294,1.1311310759156494,-0.10294335238086295,-0.1820785878424879,0.19916751408521358,-0.637077422,0.3300377,0.539185499,-0.984276025,0.284959082,0.86002033,0.4295517353854704,0.381321023,0.086986236,0.480678867,0.642875798,-0.017508210848522957,0.166419707,1.122668968115243,1.030678715,0.9517012129206641,-0.19360412577035943,0.2526801649027449,1.785368544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,India,Irrawaddy,1.2552411075571979,-0.4341985822107484,1.0025029710407574,-0.2598050222330797,0.4582053447580175,-0.21425655945231348,-0.11517011382606906,1.2592931430577592,-0.38885572079162434,1.13540293777466,0.9323357275783004,1.1309803513507584,0.55797799,1.1314304563678093,-0.14597194112356285,-0.21401243191785618,0.19916751408521358,-0.578655226,0.276756955,0.555323072,-1.245358705,0.438821644,1.201656575,0.4765827843348888,0.349856838,-0.580995698,0.446814123,0.585605442,-0.061122298135349855,-0.130271583,1.1403802038280544,1.076928086,0.8216391477214834,-0.19360412577035943,0.2575058048707628,1.748185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,India,Irrawaddy,1.2625873233938056,-0.4341985822107484,1.004604580024564,-0.2109137884299464,0.4920516600556052,-0.2205517180374717,-0.12214228383695078,1.2654260257097274,-0.41787049440510615,1.1479026417153335,0.9374629685082079,1.1319441817173677,0.661371081,1.1316753080514788,-0.18539107940963187,-0.24112027648601034,0.19916751408521358,-0.528479171,0.242018487,0.537514217,-1.227694017,0.184802156,0.998132936,0.6519352859505786,0.403489292,-2.085967369,0.495809954,0.627510502,-0.10357726115244559,0.136236919,1.1569729217684017,0.969492219,0.8506402953977084,-0.19360412577035943,0.08480195044187121,1.618836479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,India,Irrawaddy,1.2662160059273202,-0.4341985822107484,1.0071905628666862,-0.21110740482884946,0.45853792290258155,-0.2646197215760897,0.05411780599442241,1.257896208021761,-0.06468065981771652,1.1511278197376384,0.9422392324804345,1.1328376870448345,0.691631571,1.1318598567598834,-0.22965440054260844,-0.27545380801826863,0.19916751408521358,-0.692404965,0.459337449,0.29738028,-1.006603757,0.052105973,1.373559157,0.810801118709938,0.385611734,-0.548803828,0.482119918,0.625415303,-0.1446077178384645,0.077096811,1.1731122144960782,0.983863375,0.9031426377427139,-0.19360412577035943,0.28651915682904255,1.421691972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,India,Irrawaddy,1.272844669695346,-0.4341985822107484,1.002647352067012,-0.23563346759448217,0.39522273490958526,-0.2102917864896671,-0.05115105547850918,1.2777492627045033,-0.23402433208713175,1.158179685488042,0.9462584411134248,1.1335863275999702,0.743216316,1.131927650017116,-0.3166600802769186,-0.3679737287153636,0.19916751408521358,-0.703693925,0.427131185,0.4163762,-1.069920708,0.413114728,1.180588345,0.8300179495952874,0.450686011,-1.015586443,0.541923684,0.659637822,-0.18396824540092196,0.276576939,1.1886896864243135,0.902187332,0.7169856514255883,-0.19360412577035943,0.06357681652568102,1.370160323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,India,Irrawaddy,1.273311221729773,0.5648611634746326,1.0048082541164292,-0.25195192667069805,0.4166925136406005,-0.17209692619373845,-0.06507896815337712,1.2834463735146138,-0.056800103932435314,1.1650675987164285,0.9501043310493822,1.1342999105252536,0.798603526,1.131958097455814,-0.3446049080249511,-0.37957235428927366,-0.4236305192166823,-0.732269768,0.36133638,0.672400043,-1.123272451,0.583074296,1.365872566,0.9037590152751596,0.399913737,-1.031682303,0.501574267,0.640082127,-0.2185195098973617,0.377482192,1.2036618991084984,1.265278093,0.7518490004555405,-0.19360412577035943,-0.2165317673871826,1.307595771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,India,Irrawaddy,1.2771133317183108,-0.4057876863045637,1.0047003928925007,-0.23592871335944587,0.43458925435440354,-0.26592220763398433,-0.07470607037146083,1.2914302688704429,-0.17224915840322208,1.1713481240090906,0.9442550075665689,1.135091191602206,0.680006893,1.1320328482987503,-0.31135910459000354,-0.3011132296040235,0.20037889460133598,-0.703238469,0.39658265,0.503079905,-1.121565688,0.554026837,1.528463089,0.8858807419242409,0.482865571,-0.750003203,0.55921618,0.670114033,-0.25084771141236367,0.350879652,1.2180229715597612,1.386781099,0.7674365055505237,-0.19360412577035943,-0.34672581498778315,1.375568524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1983,Myanmar,Irrawaddy,-0.3116167614875899,-0.527107383346953,-0.509865619458099,0.9764417669118158,-0.173659202668201,-0.7068243864700804,0.656767568556759,-0.36881625791941436,-0.17213988383989248,-0.5005727174943353,-0.43275856312344424,-0.10307883736312018,-0.44801857,0.07490583265530859,0.5580796429121856,-0.3642961216429657,0.46411087654624184,-0.258665224,0.342959374,-0.293667385,0.708496389,-1.133325387,-0.851096018,-0.27952639720524547,0.044547684,0.612238286,0.007090635,-0.054486086,0.9343675144913413,-0.254772283,-0.2859194953485147,-0.980504286,0.5411159695382254,0.27886800933987077,0.15845690262703754,-0.283821281,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1984,Myanmar,Irrawaddy,-0.3401247138658118,-0.42146332810143516,-0.4339163514172131,0.9810026140044651,-0.08587454806640082,-0.7009770160196496,0.629528230650831,-0.3692998213766872,-0.2694349146261107,-0.5012781237588386,-0.4214222944611807,-0.09465494406099118,-0.332548418,0.08236180733200357,0.5394170403913122,0.07337290325463004,0.4115681870958613,-0.340391224,0.374155867,-0.092048668,0.230523387,-0.870516598,-0.848700788,-0.27952639720524547,0.741567949,-0.000247976,0.803428927,0.894188918,0.9226128273053777,-0.255402001,-0.27751683010606665,-0.944967472,0.703449380656001,-0.09810766430897394,-0.9255441244053876,-0.29453022,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1985,Myanmar,Irrawaddy,-0.3260319255641387,-0.47612931654172846,-0.42990555499216204,0.9759586582845885,-0.08248747660200045,-0.6787180786515512,0.6826567546624593,-0.36820950576625994,-0.045601855905572426,-0.4996345343827957,-0.41037616337155536,-0.0864687409465909,-0.269703742,0.08955243659611609,0.5020393736436244,0.012467608426908621,0.4806595966866052,-0.297064093,0.291711079,-0.191387236,0.353615939,-1.255149489,-0.856576462,-0.27952639720524547,0.736420902,-0.971254888,0.801936612,0.899252137,0.9116393547954889,-0.313245124,-0.2690069423574209,-0.947696263,0.7430354206046107,-0.09565507294556602,-0.9007785506251593,-0.200382658,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1986,Myanmar,Irrawaddy,-0.33189199331573177,-0.41552214417300476,-0.3574744637769163,0.8909508541981332,-0.16974893789049444,-0.6782736056206616,0.7909206296234443,-0.3675618033417464,0.17937207833121785,-0.4924832434452291,-0.39989264609774683,-0.07871996065868886,-0.941299963,0.09626892508136037,0.440590113860649,-0.07177977353618706,0.4499294960817487,-0.345677429,0.415516715,-0.196257387,0.337256106,-1.087836807,-1.127711987,-0.27952639720524547,0.795630884,-1.478428918,0.839209635,0.905508694,0.8996146994232754,-0.175753614,-0.2603536659610189,-1.112548941,0.6630045705673469,-0.10551071091077707,-0.8973918248212813,-0.23112038,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1987,Myanmar,Irrawaddy,-0.325893317758378,-0.97195969500414,-0.06834095865578625,0.8927373988460862,-0.1363727610246773,-0.7026862990534543,0.7397211700943204,-0.3676887867448836,0.8771186240920278,-0.4982265452996097,-0.3900182255690531,-0.07143993771443463,-1.105255073,0.10249055818507152,0.37770873529888993,-0.16200980608285925,0.907668177935465,-0.425718374,0.446659955,-0.02327998,0.389967503,-1.473409798,-1.172105835,-0.27952639720524547,0.80311094,-1.387162599,0.865849153,0.946918349,0.8883855474701886,-1.806726371,-0.25156808077852516,-1.380655684,0.7356883472422616,-0.1210564325687028,-0.514090362131178,-0.346201871,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1988,Myanmar,Irrawaddy,-0.31515227021869413,-0.954389829525191,-0.08434775276453678,0.8572157852777006,-0.18164552116052401,-0.7140566189269102,0.8254595705669913,-0.3678219071076962,0.5743220213823911,-0.48773113066352886,-0.38062294122490364,-0.06453006695260054,-0.960715823,0.10832415188684699,0.3283421751709281,-0.23649157064242826,0.8236346790854538,-0.332642642,0.379508797,-0.114195874,0.318343436,-1.210382828,-1.157019982,-0.27952639720524547,0.826957853,-0.164444002,0.889466649,0.976791179,0.87702884772971,-1.733666667,-0.24263672988021207,-1.384430179,0.8772948194735848,-0.1167594995386267,-0.7747234938913804,-0.252809298,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1989,Myanmar,Irrawaddy,-0.3110773568838176,-0.9374130237262798,-0.39846440456941823,0.7467521006754074,-0.19920949163478208,-0.709744661028168,1.3012167729845476,-0.3648817660849067,0.9396275797590002,-0.4292362562666035,-0.3715243777811144,-0.05785441733215872,-0.99935866,0.11390055764287496,0.2950323777176118,-0.28394928887015425,0.7440560322253943,-0.3766421,0.420501081,-0.126540086,0.561707127,-1.475778135,-1.115554254,-0.27952639720524547,0.7710806,-0.108600675,0.813017733,0.881820359,0.8636137502967712,-1.715096767,-0.23359591189358697,-1.28058363,0.7874565078579383,-0.08377502144008865,-0.5120436482160772,-0.242862071,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1990,Myanmar,Irrawaddy,-0.3143545527201683,-0.9210008447681154,-0.3336425932070559,0.6508858786536321,-0.2047735916037882,-0.725577437829488,1.3103583033242574,-0.36424958494538223,0.6416452604702392,-0.3790299879040555,-0.36265060959190276,-0.051358526412362895,-0.93846167,0.11927498965136904,0.2686236079007961,-0.3214282207991078,0.6686672858953222,-0.375195828,0.420781501,-0.132852475,0.424273712,-1.258168639,-1.158911277,-0.27952639720524547,0.717721037,0.848653763,0.799847328,0.91350132,0.8500150804130285,-0.829973595,-0.2244080279902113,-1.165530328,0.8034082509874595,-0.0965766005725791,-0.7931243128476224,-0.272726163,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1991,Myanmar,Irrawaddy,-0.3083098770423129,-0.905126476626729,-0.22173179588636976,0.6289670650709395,-0.19443144268691925,-0.7378808184548659,1.336006132476761,-0.36453142135109184,1.0500585473369672,-0.35526071532712233,-0.3542116765967073,-0.04519511288193864,-0.789708911,0.12430069515106082,0.22542793200069758,-0.383216709751356,0.5972227962194914,-1.342990613,1.807050295,-2.049779438,0.210093236,-1.209767513,-1.074344036,-0.2828310177050322,0.748825772,0.407324886,0.825777805,0.932705305,0.8342415885620866,-0.79229616,-0.21508445740045637,-1.441688915,0.8486161356616365,-0.0938047707248027,-1.127746751684152,-0.199905712,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1992,Myanmar,Irrawaddy,-0.31126422754376126,-0.8897648704686563,-0.22173179588636976,0.679659059731031,-0.1825117684571271,-0.731259155831684,1.4070529593621095,-0.3624094057309337,0.7940423921016504,-0.2795182341312355,-0.34612780044228814,-0.0393038892474564,-0.8169114,0.1290445116215262,0.19047229409238123,-0.4367889650107027,0.5294934973074481,-1.332730269,1.776010755,-1.984648775,0.332941255,-1.184191392,-1.079251393,-0.2761775835134148,0.693651891,0.476503894,0.762424952,0.859216731,0.8182118077127387,-0.824380307,-0.20561182607127435,-1.469223843,0.8007248089474482,-0.06887140039936719,-1.1360828557234584,-0.213803815,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,Myanmar,Irrawaddy,-0.3078426197630369,-0.874892429111092,-0.15585237072804536,0.6763486343236772,-0.16842120581290435,-0.7396564067247818,1.3761063258430717,-0.35775449127139336,1.0413559587063042,-0.16746059083344686,-0.3381534424754835,-0.03350532760461585,-0.802159459,0.13367692263757755,0.17568890991778893,-0.4574106980234142,0.46526531752519906,-1.363143891,1.76765676,-1.889353873,0.46172911,-1.168865142,-1.087056375,-0.2536688181347094,0.722423837,0.616528961,0.792534443,0.895563274,0.8008886680550925,-0.926469512,-0.19602863527506215,-1.469603758,0.7812816891224394,-0.09334148749875215,-1.1402568384793026,-0.221058994,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1994,Myanmar,Irrawaddy,-0.2928190841497635,-0.8604865580389527,-0.15585237072804536,0.6112811331799703,-0.1583197020378775,-0.7207151616663745,1.080324512342072,-0.34993228358540374,0.858876883415387,-0.060961795421353555,-0.33022033671494155,-0.027748861848046275,-0.463950814,0.1382477941151107,0.1668266144387177,-0.46946660049223554,0.40433988533955983,-1.360695681,1.756168836,-1.862086677,0.266269682,-0.839948204,-1.063230519,-0.2753034966264939,0.776672003,-0.590770196,0.832978953,0.924495738,0.7832532825231571,-0.544665649,-0.1862953463308445,-1.058245444,0.7918105106527031,-0.11147497374053308,-1.1504469095859804,-0.23633905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Myanmar,Irrawaddy,-0.2972926043841031,-0.8465266658172086,-0.07305183844027958,0.5451543220178826,-0.12563809791731018,-0.7122870367541113,1.0219363111483897,-0.3446784106746278,0.8887949846642991,0.07689783180195534,-0.32237287752941873,-0.022067146105285554,-0.858421178,0.14272625531246022,0.15453885547548635,-0.4864749285834033,0.3465302256997589,-1.282362962,1.655468834,-1.756379391,0.222845947,-0.873505451,-1.097373637,-0.27756467879960395,0.794445933,-0.163193781,0.860401967,0.953066489,0.7652927273234924,-1.447440151,-0.17642462272571138,-1.460829146,0.8067751706662546,-0.1017219597884929,-1.1467863223237424,-0.298188065,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,Myanmar,Irrawaddy,-0.2782612149317301,-0.8329928707837296,-0.01930215379693261,0.5706838979470016,-0.12346369650091527,-0.7167401826053628,0.9716582545839294,-0.3395834622650146,0.5846588607950535,0.1537314857430354,-0.31458411957282206,-0.016439991881755576,-1.432200874,0.14713236602763735,0.14466324792368182,-0.4999887713160453,0.2916629475891392,-1.213283156,1.566812519,-1.663583498,0.163072976,-0.656041673,-1.06314119,-0.23880230218476495,0.753084216,0.542349022,0.827456756,0.930896959,0.7469932272307086,-0.476702729,-0.16640223344075428,-1.501320363,0.8338214807519542,-0.10412365002539904,-1.1470476712163689,-1.403915419,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Myanmar,Irrawaddy,-0.2881421749711811,-0.8198667354395269,0.013463615512045429,0.5134168682577934,-0.09144440772016812,-0.7134615771291791,1.0102889451889676,-0.34815174325908943,0.9969409348792038,0.1638456562730391,-0.30678227540071223,-0.010815986533033433,-0.937146354,0.15152238696444678,0.14138336637810772,-0.5076075645974163,0.2395742750059783,-1.135128118,1.468189741,-1.563428531,0.402790884,-0.841660868,-1.100985734,-0.27191246704493865,0.728533602,0.375235798,0.788206408,0.872742812,0.7272314913512208,-1.490054354,-0.1562699216879761,-1.57388263,0.8303928750208278,-0.09060940989000237,-1.144173342967441,-0.24074488,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1998,Myanmar,Irrawaddy,-0.26761594009178286,-0.8071301563524051,0.021552009019268077,0.21541516407539968,-0.1736199200218111,-0.707587698692084,0.3857301515167173,-0.33753806653609364,1.3268558679003166,0.2596038899821508,-0.29909922810371614,-0.00528975664156429,-1.566554646,0.1557942083867733,0.12642504710977026,-0.5248339282008418,0.1901121251561691,-1.118700777,1.436067679,-1.509644898,-0.580087255,-0.567721234,-1.037166989,-0.2853964648762771,0.85406349,0.902830149,0.907151836,0.984494477,0.709317562488847,-0.778138529,-0.1459857050145743,-1.425756327,0.829113105560106,-0.10443178729748938,-1.142345212579571,-1.443862747,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Myanmar,Irrawaddy,-0.2598813653843891,-0.7947673149452678,0.013463615512045429,0.20105397603815614,-0.3303579058904546,-0.7111144548582189,0.4022067444841253,-0.32526556401946705,0.6721289748557288,0.33984305974811924,-0.2917291408628909,-0.0,-0.555344616,0.15983258415422708,0.09840646593802209,-0.571832480546403,0.14313422127924008,-1.105484204,1.42102876,-1.497415984,-0.712264008,-0.472496215,-1.030232958,-0.2795182852828539,0.823958474,-0.11151786,0.88331031,0.969449592,0.6899088438954973,-0.485334079,-0.13556374154987602,-1.13250043,0.8243517136451326,-0.14646123826663854,-1.1480932410801015,-0.178554929,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2000,Myanmar,Irrawaddy,-0.1992472924832709,-0.7827620061927131,0.01353379233048448,0.498343529114708,-0.46427321685899414,-0.7029792461592266,0.9479353113601215,-0.3227488887144428,-1.0521923334823706,0.46523149683823617,-0.2847737532757975,0.004981424858723919,-1.896310504,0.16355232943202735,0.06087881418042332,-0.6217181741332012,0.09850678800671554,-1.076389751,1.377580965,-1.440784653,-0.374265492,-0.577952224,-1.06145843,-0.22524741518872088,0.726274817,0.686541495,0.7936911,0.889957433,0.671272866495273,-1.026969961,-0.1249894054498258,-1.253612615,0.8117285590239507,-0.08776381640497508,-1.1577770925898971,-1.613874388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
