Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
1995,Syrian,Jordan,-0.156273502,-0.228308206,0.151210548,-0.019926478,-2.713745231,-0.051025752,-0.512296906,-0.157071225,0.05722064,-0.209940701,-0.13609697,-0.227391459,-0.419938111,-0.16308942,0.693382727,0.589699286,0.541450465,-0.06413727,-0.420863862,1.353619207,0.334952845,0.273341003,-0.464392239,-0.73853611,0.304047702,0.207705867,0.182155257,0.105708671,-0.460829444,0.772154093,-0.749336172,-0.544116603,-0.851348875,-0.698788917,0.127029256,-0.649107704,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,Syrian,Jordan,-0.156273502,-0.228308206,0.151210548,-0.019926478,-2.713745231,-0.051025752,-0.512296906,-0.157071225,0.05722064,-0.209940701,-0.13609697,-0.227391459,-0.419938111,-0.16308942,0.693382727,0.589699286,0.541450465,-0.06413727,-0.420863862,1.353619207,0.334952845,0.273341003,-0.464392239,-0.73853611,0.304047702,0.207705867,0.182155257,0.105708671,-0.460829444,0.772154093,-0.749336172,-0.544116603,-0.851348875,-0.698788917,0.127029256,-0.649107704,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,Syrian,Jordan,-0.141731538,-0.207088809,0.148496791,-0.056212231,-2.502457002,-0.03455783,-0.437612214,-0.150848314,0.078791012,-0.206568995,-0.124773016,-0.224366861,-0.602644473,-0.161484748,0.601266676,0.539737459,0.531814095,-0.030705589,-0.437139664,1.322015212,0.450839705,0.272999261,-0.442793984,-0.73853611,0.346782904,0.207705867,0.240119955,0.182763977,-0.496630005,0.731837603,-0.740756882,0.187574779,-0.650272323,-0.696727816,0.131668034,-0.722934853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Syrian,Jordan,-0.141731538,-0.207088809,0.148496791,-0.056212231,-2.502457002,-0.03455783,-0.437612214,-0.150848314,0.078791012,-0.206568995,-0.124773016,-0.224366861,-0.602644473,-0.161484748,0.601266676,0.539737459,0.531814095,-0.030705589,-0.437139664,1.322015212,0.450839705,0.272999261,-0.442793984,-0.73853611,0.346782904,0.207705867,0.240119955,0.182763977,-0.496630005,0.731837603,-0.740756882,0.187574779,-0.650272323,-0.696727816,0.131668034,-0.722934853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Syrian,Jordan,-0.141731538,-0.207088809,0.148496791,-0.056212231,-2.502457002,-0.03455783,-0.437612214,-0.150848314,0.078791012,-0.206568995,-0.124773016,-0.224366861,-0.602644473,-0.161484748,0.601266676,0.539737459,0.531814095,-0.030705589,-0.437139664,1.322015212,0.450839705,0.272999261,-0.442793984,-0.73853611,0.346782904,0.207705867,0.240119955,0.182763977,-0.496630005,0.731837603,-0.740756882,0.187574779,-0.650272323,-0.696727816,0.131668034,-0.722934853,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Syrian,Jordan,-0.143729333,-0.194653836,0.011452055,-0.073708628,-2.331163602,0.000807312,-0.35994339,-0.148987218,-0.429740297,-0.201868887,-0.113501637,-0.221356373,-0.650676417,-0.159921562,0.558447574,0.475988002,0.526329519,0.027860262,-0.441499188,1.197252515,0.54329127,0.247195125,-0.495816559,-0.737414129,0.246519337,0.281699188,0.14406423,0.080023443,-0.532430567,0.945562296,-0.731910013,0.195609072,-0.559386276,-0.689170282,0.150223149,-0.786506336,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1998,Syrian,Jordan,-0.126308325,-0.179112149,0.011452055,-0.090795322,-2.046978055,0.056847848,-0.341444775,-0.147178102,-0.644161637,-0.197415931,-0.102133442,-0.218320199,-0.839839111,-0.158373624,0.532333007,0.441781252,0.519480684,0.069096531,-0.446804697,1.115837945,0.283663703,0.295450533,-0.828290044,-0.736343809,0.435540777,0.207705867,0.304709247,0.202027817,-0.568231128,1.135001809,-0.722749639,0.202385989,-0.718343965,-0.679895187,0.164139485,-0.940719936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Syrian,Jordan,-0.126308325,-0.179112149,0.011452055,-0.090795322,-2.046978055,0.056847848,-0.341444775,-0.147178102,-0.644161637,-0.197415931,-0.102133442,-0.218320199,-0.839839111,-0.158373624,0.532333007,0.441781252,0.519480684,0.069096531,-0.446804697,1.115837945,0.283663703,0.295450533,-0.828290044,-0.736343809,0.435540777,0.207705867,0.304709247,0.202027817,-0.568231128,1.135001809,-0.722749639,0.202385989,-0.718343965,-0.679895187,0.164139485,-0.940719936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Syrian,Jordan,-0.140714127,-0.172924161,0.006024541,-0.1162356,-2.139413844,0.036135063,-0.425273369,-0.145427957,-0.876423897,-0.194551519,-0.090630465,-0.215247848,-0.644933901,-0.156831714,0.513098218,0.411924287,0.491275344,0.118688039,-0.450218777,1.009396816,0.418724282,0.197520749,-0.76148373,-0.734268484,0.473345219,-1.531137374,0.308021433,0.18757987,-0.597522496,0.907367606,-0.713277653,0.150054392,-0.876888664,-0.69968208,0.211370686,-0.976182292,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2000,Syrian,Jordan,-0.121120954,-0.053392908,0.007110044,-0.089213864,-1.998596172,0.021632292,-0.24798484,-0.137461887,-0.88780714,-0.215458389,-0.079065958,-0.212158977,-0.85388912,-0.155312851,0.484620664,0.374600432,0.431995012,-0.070693192,-0.177018003,0.668377948,1.016908423,0.159991591,-0.656502419,-0.732272392,0.333633586,-1.031682303,0.202028928,0.110524617,-0.623559268,0.954094849,-0.703469605,0.253044214,-0.626735287,-0.685460244,0.63033674,-1.034051577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Syrian,Jordan,-0.110701539,-0.114511052,0.012808934,-0.090635806,-2.279462812,0.022310093,-0.425439394,-0.134081237,-0.340729144,-0.204081161,-0.067399236,-0.209042732,-0.621414188,-0.153804804,0.464384243,0.34068864,0.459814517,0.065998766,-0.302020339,0.707107626,-0.003050787,0.205267416,-0.65400748,-0.726352777,0.448690096,-0.957689041,0.299740857,0.189185257,-0.646341444,0.961031706,-0.693355752,0.133814134,-0.622709183,-0.69933861,1.061110594,-0.883611243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2002,Syrian,Jordan,-0.109533658,-0.114510666,0.010095177,-0.212181201,-2.596486338,0.031756113,0.076824651,-0.132957079,-0.59088863,-0.196792946,-0.055632531,-0.205900199,-0.534165909,-0.152313776,0.441476524,0.3115383,0.468344782,0.044766229,-0.318156633,0.803244067,0.573807067,0.036927813,-0.602807125,-0.666606275,0.358288489,0.392689185,0.230183175,0.161894858,-0.665869022,1.561769536,-0.682883686,0.164595727,-0.508843521,-0.662993936,0.915621627,-1.030322995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Syrian,Jordan,-0.104428769,-0.102563964,0.010095177,-0.194350216,-1.910810915,0.0191066,0.14808998,-0.129943537,-0.117233768,-0.166573501,-0.04323133,-0.202727398,-0.578870908,-0.150834096,0.42242691,0.282362625,0.456008833,0.353535987,-0.496565503,0.592055125,0.961178655,0.349142943,-0.959627266,-0.621521093,0.323771624,1.447094112,0.221902488,0.157078911,-0.685396601,1.277971021,-0.672055162,0.290584569,-0.376912273,-0.665879503,0.776458267,-1.027340718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Syrian,Jordan,-0.098545686,-0.095170275,-0.006187366,-0.083077386,-1.27306448,0.032158183,0.197357269,-0.121468733,-0.226206396,-0.170895185,-0.030532065,-0.199354059,-0.645073985,-0.149253181,0.46257245,0.343381097,0.444437257,0.475252834,-0.635649107,0.706347868,0.634800513,0.398695793,-0.840195811,-0.589858199,0.369794184,0.207705867,0.230183175,0.131393791,-0.698414987,0.814384918,-0.660842626,0.301368779,-0.667842502,-0.66601689,0.614733575,-0.865846307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Syrian,Jordan,-0.093079514,-0.087807134,-0.004830488,-0.102307192,-0.735272052,0.149083003,0.102015942,-0.111659462,-0.001881687,-0.165293929,-0.017050594,-0.195757391,-0.483498397,-0.147550821,0.510939887,0.404940854,0.432913275,0.588159516,-0.765136163,0.813720384,0.790238916,0.176312091,-0.973045144,-0.544084676,0.374725165,-0.920692434,0.221902488,0.131393791,-0.711433373,0.581044113,-0.649291192,0.10880808,-0.665715928,-0.67858986,0.466292658,-0.869233253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Syrian,Jordan,-0.059939654,-0.087807134,-0.025183666,-0.156747594,-0.337865678,0.146440772,0.396019185,-0.098935498,0.220569501,-0.166663743,0.006016164,-0.189555169,-0.962330224,-0.144128372,1.351099907,1.601767901,0.432913275,0.692374464,-0.88749687,0.92099312,0.124655815,0.445293252,-0.463918892,-0.469057412,0.356644866,-0.754207394,0.211965708,0.105708671,-0.717942566,0.824374008,-0.63733427,-0.440075492,-0.72270028,-0.691231453,0.331557224,-1.218872631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Syrian,Jordan,-0.044824429,-0.087807134,-0.025183666,-0.204583349,-0.275892177,0.13392786,0.646838292,-0.081476474,-0.26819386,-0.151810831,0.041203539,-0.180155908,-0.959598845,-0.138636569,2.269944852,2.916567172,0.432913275,0.643625484,-0.919950986,1.128511448,0.03467443,1.146636592,-0.278941421,-0.342749976,0.391161841,-1.031682303,0.25171305,0.166710804,-0.724451759,0.742563446,-0.624970913,-0.28345784,-0.720119563,-0.6961095,0.384270617,-1.252627648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Syrian,Jordan,0.002622678,-0.087807134,-0.025183666,-0.265319292,-0.295747522,0.120859379,0.732117761,-0.050029064,0.677753288,-0.139717222,0.062452042,-0.174485119,-0.688464902,-0.135716566,0.980045825,1.075069341,0.432913275,0.695710946,-1.173195501,1.734030214,0.240895223,0.755678601,-0.005291367,-0.256709513,0.419103991,-1.346154092,0.259993737,0.163500245,-0.727706356,0.743678083,-0.612169515,-0.099502645,-0.797192978,-0.65694788,0.915621627,-1.171959653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Syrian,Jordan,0.061857903,-0.087807134,-0.022469909,-0.346574582,-0.396298412,0.057153598,1.128911948,-0.045988169,-0.347050326,-0.098957066,0.072064909,-0.171919481,-0.390866038,-0.134896058,0.00569772,-0.319032349,0.432913275,0.62197635,-1.147042245,1.831731328,1.53312655,0.914995687,0.044190558,-0.1431361,0.376368788,-1.031682303,0.246744549,0.176342805,-0.727706356,0.518029955,-0.598969381,0.133558969,-0.693712586,-0.698239295,0.325231616,-1.127847558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Syrian,Jordan,0.052266841,-0.087807134,-0.022469909,-0.307959829,-0.52392747,0.046964557,0.663055938,-0.027058499,-0.229061462,-0.084083346,0.086373183,-0.168110094,-0.304577724,-0.133293159,0.352055583,0.179467416,0.432913275,0.629743997,-1.15655713,1.840861154,1.266620918,0.834656939,0.105700583,-0.026121069,0.637711536,-1.031682303,0.462041968,0.335269364,-0.727706356,0.124371401,-0.585302301,0.110887244,-0.717662612,-0.694804103,0.424332797,-1.133230392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Syrian,Jordan,0.100363231,-0.087807134,-0.327767587,-0.259841218,-0.427951606,0.004123532,0.335408058,-0.011068757,-0.200633302,-0.070585941,0.097547524,-0.165127944,-0.437312434,-0.128760861,1.609663375,-1.951018745,0.432913275,0.877429192,-1.238921713,1.496906602,1.101668517,0.080183035,-0.002360013,0.035828065,0.308978462,-1.031682303,0.17884296,0.105708671,-0.688651198,-1.476216756,-0.684176468,-0.192200073,-0.643128608,-0.700437854,0.427917307,-1.2867631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Syrian,Jordan,0.008900942,-0.087807134,-0.327767587,-0.200779096,0.029314607,-0.140400829,0.085900811,-0.074389995,2.352430693,-0.218930926,0.094205573,-0.166019816,-1.230430825,-0.126771288,0.476730939,-3.570370455,0.432913275,1.06687146,-1.19976485,0.940331734,1.968122058,-0.14462632,-0.988181976,0.097777199,0.405954893,1.040130781,0.281523279,0.192395924,-0.52917597,-2.365419955,-0.691335467,-0.763090951,-0.546874543,-0.657085336,1.518662852,-1.33990677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Syrian,Jordan,-0.104885653,-0.087807134,-0.327767587,-0.11581924,0.456641076,-0.244330941,0.107375535,-0.131157679,2.618495152,-0.237594695,0.063342513,-0.174256363,-1.250838381,-0.129932408,-1.711903441,-6.686787459,0.432913275,1.202126679,-1.121236272,0.397654735,2.276784618,-0.57288387,-1.368035723,0.163167951,0.389518217,-0.347244101,0.250056957,0.168316191,-0.486866216,-2.363919168,-0.698313737,-1.217456868,-0.547865551,-0.625275168,1.666260354,-1.327059769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Syrian,Jordan,-0.095014224,-0.087807134,-0.188687534,-0.184607527,0.687269947,-0.201923051,0.359524458,-0.130791596,0.292728759,-0.193229986,0.023995475,-0.184756837,-1.441253887,-0.1349496,-2.580790783,-7.92868407,0.432913275,1.266363291,-1.082787156,0.136607268,2.333716443,-0.403059506,-1.368176954,0.228558704,0.45526459,-1.179669052,0.299740857,0.179553364,-0.496630005,-2.453721319,-0.705144103,-1.13829907,-0.707814235,-0.703392118,1.725931916,-1.387719291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Syrian,Jordan,-0.102665881,-0.087807134,-0.192758169,-0.414078879,0.714488131,-0.243434249,0.337593902,-0.143885905,2.492980562,-0.223999066,1.77E-05,-0.191155979,-1.414066338,-0.140950232,-3.152990782,-3.973858901,0.432913275,1.273295825,-1.07133018,0.087438981,2.53423141,-0.468891029,-1.71106758,0.293949456,0.414173231,0.596170844,0.291460059,0.184369311,-0.467338637,-2.740786396,-0.70090268,-1.266338701,-0.655722981,-0.594976478,1.612070985,-1.44959198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Syrian,Jordan,-0.130199292,-0.087807134,-0.152051812,-0.329386164,0.746426213,-0.265176595,0.271722533,-0.153947414,3.231672666,-0.232790416,-0.006499905,-0.192895346,-1.44177105,-0.143591886,-1.644867413,-1.823173338,0.432913275,1.307238571,-1.058283257,-0.029612231,2.016375801,-0.621772003,-2.055498812,0.359340209,0.493069032,-1.031682303,0.344456589,0.238950218,-0.522666777,-2.662316242,-0.696594395,-2.175615182,-0.741798389,-0.683948765,1.517608584,-1.53987523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Syrian,Jordan,-0.074051768,-0.087807134,-0.244997994,-0.371391298,0.820429678,-0.21762263,0.232462643,-0.144138143,0.863939835,-0.247958447,-0.00562914,-0.192662972,-1.672201868,-0.14484747,-0.985625744,-0.885552056,0.432913275,1.314477413,-1.058041508,-0.047275217,2.249462955,-0.441345967,-1.976806599,0.386873157,0.499643746,-1.031682303,0.339488088,0.205238484,-0.503139198,-2.273397607,-0.692236538,-2.345947809,-0.941470943,-0.684841927,1.475859576,-1.515687424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Syrian,Jordan,-0.032574923,-0.087807134,-0.219895741,-0.37464383,0.804815991,-0.246097333,0.339250763,-0.130802674,-0.505265624,-0.205343648,0.004344955,-0.190001225,-1.544214552,-0.144463809,-0.175855546,0.264617716,0.432913275,1.34348435,-1.080762376,-0.049990392,2.245822288,-0.492599159,-1.825123783,0.424730961,0.484850694,-1.031682303,0.375923022,0.303162911,-0.503139198,-2.437310848,-0.687816277,-2.275236137,-0.557982305,-0.701262323,1.454774218,-1.513873209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Syrian,Jordan,-0.0130999,-0.087807134,-0.204291637,-0.37464383,0.767446933,-0.248296551,0.287501347,-0.127980353,0.491741345,-0.209335731,0.026251238,-0.18415498,-1.571289292,-0.142010262,0.83312729,1.699593016,0.432913275,1.382988164,-1.101068565,-0.084247799,2.22357502,-0.345386933,-1.890749115,0.455705528,0.438828024,0.596170844,0.31630212,0.224502271,-0.600777093,-2.429367332,-0.683211372,-2.330095711,-0.531017962,-0.690613137,1.425887489,-1.547950812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Syrian,Jordan,-0.135513234,-0.087807134,-0.204291637,-0.368309446,0.721234869,-0.280190453,0.463984627,-0.155378004,0.159142632,-0.210513919,0.04590404,-0.17891023,-1.725070849,-0.140051715,0.570540614,1.315592424,0.432913275,1.345900651,-1.096008207,-0.011850085,1.970337767,-0.405903772,-1.905081993,0.450492509,0.473345219,0.559174213,0.365986242,0.295136297,-0.636577654,-2.404659743,-0.678023493,-2.331181252,-0.490055262,-0.69542242,1.811960175,-1.461107735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Syrian,Jordan,-0.095391176,-0.087807134,-0.203310696,-0.371698147,0.692660511,-0.292748437,0.477142298,-0.149382274,0.226774774,-0.217199023,0.062267165,-0.174543243,-1.38951984,-0.138748618,0.247491788,0.845902074,0.432913275,1.33997972,-1.100465922,0.01483705,1.966285354,-0.541342931,-1.92475855,0.488898012,0.565390119,-1.031682303,0.39910888,0.291925738,-0.65935983,-2.335401695,-0.671571196,-2.320128946,-0.708309684,-0.692193309,1.745752152,-1.434489956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Syrian,Jordan,0.010132688,-0.078567289,-0.101949831,-0.363223422,0.739110831,-0.319852435,0.379558536,-0.125276311,0.185923602,-0.212090028,0.080492672,-0.168262639,-1.632255639,-0.136302517,0.765269441,1.579037813,0.427357116,1.371330734,-1.12204464,0.003345859,2.239505495,-0.589700081,-1.903165747,0.402218302,0.470057642,0.207705867,0.341144181,0.240555498,-0.665869022,-2.490971379,-0.663068763,-2.298908245,-0.695818576,-0.673299579,1.40648875,-1.411617988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Syrian,Jordan,-0.078068127,0.043061203,-0.127301669,-0.30230028,0.289993944,-0.217802127,0.098591022,-0.134714727,0.24339679,-0.171246875,-0.028122882,-0.159727514,-1.613358313,-0.132551014,1.319993166,2.362567397,0.475212401,1.393356877,-1.141094719,0.006448672,2.129324753,-0.589564425,-1.957299458,0.180584812,0.555528268,0.818150832,0.407389678,0.312794911,-0.682142005,-2.456086673,-0.651991435,-2.243462227,-0.634890635,-0.689445128,1.38940961,-1.353860061,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1983,Bangladesh,Karnaphuli,-0.102394141,0.361841621,-0.212557823,1.397579155,0.026052581,-0.577274656,0.535346877,-0.140915482,0.108674898,-0.275773986,3.249546339,0.380964444,-0.133879423,0.636795079,0.70558882,1.795217131,0.248412808,0.036057813,-0.012765745,0.019002687,1.109753317,-1.345116573,-0.288027186,-0.73853611,-0.050588769,0.543602142,-0.024076647,0.01246908,2.689619951,-0.400321948,-0.454111674,-0.175131251,0.71153296,-0.253506542,-0.383528534,0.530184444,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1984,Bangladesh,Karnaphuli,-0.076125583,0.201336828,-0.387743234,1.002838936,0.026776764,-0.578057864,0.439786319,-0.137504154,0.165080125,-0.274637767,3.348340864,0.39965421,-0.402185436,0.655053584,0.643477419,1.713434192,0.818461351,0.040811306,0.034874953,-0.05116991,2.428674584,-1.353988512,-0.578537139,-0.73853611,0.989971718,1.533563131,1.060099044,1.155401102,2.575709074,0.128222284,-0.414262605,-0.195626604,2.75424163,-0.703666964,-0.338685777,0.617220751,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1985,Bangladesh,Karnaphuli,-0.057277293,0.218717138,-0.445408959,0.853781602,0.049226962,-0.575857061,0.435016938,-0.128772683,0.086690622,-0.276395667,3.445503386,0.418035345,-0.427509378,0.672624128,0.586265507,1.623347909,0.292721071,0.031629427,0.032678043,-0.068196351,1.736474625,-1.427843667,-0.235813648,-0.73853611,0.992532797,0.265351803,1.069130826,1.190419539,2.455289004,0.160050485,-0.371632385,-0.251477826,2.734215897,-0.703666964,-0.349819267,0.617447556,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1986,Bangladesh,Karnaphuli,-0.064579042,0.162434078,-0.414999275,0.924270494,0.029423748,-0.572576178,0.602610984,-0.130084312,0.049398231,-0.274233341,3.540390854,0.435986054,-0.380087598,0.689337398,0.523005673,1.534384336,0.807385079,0.039359209,0.036690499,-0.084964728,1.241892506,-1.388784642,-0.345800932,-0.73853611,1.020704339,-1.031682303,1.085904025,1.200424868,2.331614338,-0.268584273,-0.325840243,-0.131853692,2.298084947,-0.703666964,-0.397822614,0.610692896,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1987,Bangladesh,Karnaphuli,-0.04332682,0.178729578,-0.36856765,0.931357293,0.014399678,-0.575370286,0.488172632,-0.123520369,0.208629707,-0.270650696,3.632966447,0.45349933,-0.394913693,0.705186214,0.462442473,1.448950797,0.818286202,0.041020167,-0.002760232,0.031238583,1.727412423,-1.46825824,-0.28379723,-0.73853611,1.024545958,1.187687364,1.105257622,1.224187309,2.204685075,0.083910127,-0.276716799,-0.388149377,3.544775335,-0.703666964,-0.481157324,0.603619307,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1988,Bangladesh,Karnaphuli,-0.03405608,0.328688395,-0.418570498,0.88302586,0.037803732,-0.569909267,0.785099924,-0.117588722,0.011896163,-0.266689992,3.722873064,0.470507868,-0.4313687,0.720079978,0.400004067,1.365160411,0.266339565,0.042991605,0.006198242,-0.058579572,1.510489023,-1.438578735,-0.291425203,-0.73853611,1.060400959,1.245333108,1.118160057,1.246698977,2.077755812,-0.294824095,-0.2239449,-0.272138598,2.924325632,-0.703666964,-0.471957255,0.611875806,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1989,Bangladesh,Karnaphuli,-0.022771487,0.326276055,-0.42953348,-0.08234051,0.054407354,-0.567703629,0.432599131,-0.111860399,-0.097363998,-0.262446673,3.811228682,0.487222848,-0.458656062,0.734308897,0.354830144,1.292028058,0.247749653,-0.372192729,0.409448315,-0.214646303,1.719616444,-1.395063393,-0.241595884,-0.73853611,1.001496575,-0.051700968,1.060099044,1.154150436,1.95082655,0.119899425,-0.167489834,-0.493113695,2.06142478,-0.703666964,-0.488994435,0.619058288,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
